Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
916430,Edoardo Motta,2005,Goalkeeper,"1,94 m",right,€100k,Serie B
213854,Cedric Gondo,1996,Centre-Forward,"1,87 m",right,€500k,Serie B
611861,Natan Girma,2001,Attacking Midfield,"1,90 m",right,€600k,Serie B
394304,Manolo Portanova,2000,Central Midfield,"1,83 m",right,€500k,Serie B
200057,Elvis Kabashi,1994,Central Midfield,"1,84 m",left,€250k,Serie B
613085,Tobías Reinhart,2000,Defensive Midfield,"1,76 m",right,€700k,Serie B
160357,Mario Sampirisi,1992,Right-Back,"1,88 m",right,€400k,Serie B
588095,André Duarte,1997,Centre-Back,"1,95 m",right,€1.30m,Serie B
33218,Luca Cigarini,1986,Defensive Midfield,"1,75 m",right,€100k,Serie B
167874,Loris Bacchetti,1993,Centre-Back,"1,94 m",left,€200k,Serie B
287875,Luca Fiordilino,1996,Defensive Midfield,"1,78 m",right,€600k,Serie B
600041,Mattia Felici,2001,Left Winger,"1,82 m",right,€1.50m,Serie B
62716,Michele Camporese,1992,Centre-Back,"1,86 m",right,€350k,Serie B
537509,Mattia Compagnon,2001,Right Winger,"1,83 m",left,€400k,Serie B
238951,Davide Di Molfetta,1996,Right Winger,"1,80 m",both,€325k,Serie B
55801,Marco Sau,1987,Centre-Forward,"1,69 m",right,€100k,Serie B
164108,Bruno Martella,1992,Left-Back,"1,84 m",left,€300k,Serie B
340265,Giacomo Volpe,1996,Goalkeeper,"1,89 m",right,€350k,Serie B
457440,Alessandro Pilati,2000,Centre-Back,"1,90 m",right,€275k,Serie B
57815,Luca Liverani,1989,Goalkeeper,"1,83 m",right,€100k,Serie B
704122,Alessandro Pietrelli,2003,Second Striker,"1,94 m",left,€200k,Serie B
197901,Stefano Minelli,1994,Goalkeeper,"1,86 m",left,€225k,Serie B
1185755,Samuele Sina,2007,Centre-Back,"1,85 m",right,,Serie B
529841,Mattia Zennaro,2000,Central Midfield,"1,78 m",right,€350k,Serie B
392961,Denis Hergheligiu,1999,Central Midfield,"1,85 m",left,€175k,Serie B
650224,Christos Kourfalidis,2002,Central Midfield,"1,78 m",right,€600k,Serie B
388121,Karlo Butic,1998,Centre-Forward,"1,87 m",left,€250k,Serie B
1169176,Lorenzo Giorgi,2005,Left Midfield,"1,84 m",left,€75k,Serie B
937575,Marcus Păcurar,2005,Centre-Back,"1,89 m",right,€50k,Serie B
199947,Davide Voltan,1995,Attacking Midfield,"1,77 m",right,€100k,Serie B
62718,Federico Carraro,1992,Defensive Midfield,"1,77 m",right,€125k,Serie B
536837,Federico Bergonzi,2001,Right-Back,"1,75 m",right,€500k,Serie B
624869,Christopher Attys,2001,Central Midfield,"1,86 m",right,€75k,Serie B
392033,Gabriele Ferrarini,2000,Right-Back,"1,80 m",right,€350k,Serie B
102745,Luca Ceppitelli,1989,Centre-Back,"1,86 m",both,€300k,Serie B
535139,Mattia Tonetto,2001,Left-Back,"1,79 m",left,€150k,Serie B
1113441,Briajan Gjyla,2007,Left Winger,"1,79 m",right,€300k,Serie B
537171,Semuel Pizzignacco,2001,Goalkeeper,"1,88 m",right,€800k,Serie B
392166,Davide Balestrero,1995,Central Midfield,"1,90 m",right,€350k,Serie B
238981,Vittorio Parigini,1996,Right Winger,"1,80 m",right,€250k,Serie B
76110,Simone Guerra,1989,Centre-Forward,"1,78 m",right,€250k,Serie B
459953,Giacomo Manzari,2000,Right Winger,"1,78 m",left,€300k,Serie B
395295,Edgaras Dubickas,1998,Centre-Forward,"1,85 m",right,€325k,Serie B
160560,Gaetano Letizia,1990,Right-Back,"1,73 m",both,€225k,Serie B
658612,Dimo Krastev,2003,Centre-Back,"1,95 m",right,€100k,Serie B
177188,Matteo Di Gennaro,1994,Centre-Back,"1,92 m",right,€350k,Serie B
397257,Luca Giudici,1992,Left Winger,"1,79 m",right,€200k,Serie B
704470,Andrea Franzolini,2003,Central Midfield,"1,88 m",right,€150k,Serie B
993984,Mauro Verzeletti,2003,Right-Back,"1,85 m",right,€50k,Serie B
134983,Andrea La Mantia,1991,Centre-Forward,"1,90 m",right,€400k,Serie B
924306,Mattia Musatti,2003,Defensive Midfield,"1,70 m",,€75k,Serie B
337670,Alessio da Cruz,1997,Centre-Forward,"1,86 m",right,€600k,Serie B
371247,Gabriel Brazão,2000,Goalkeeper,"1,92 m",right,€1.50m,Serie B
176023,Alexis Ferrante,1995,Centre-Forward,"1,83 m",left,€150k,Serie B
685506,Christian Travaglini,2000,Left-Back,"1,84 m",left,€125k,Serie B
918804,Alessandro Morlupo,2005,Goalkeeper,"1,87 m",right,€125k,Serie B
73929,Antony Iannarilli,1990,Goalkeeper,"1,86 m",right,€250k,Serie B
