Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
344695,Dayot Upamecano,1998,Centre-Back,"1,86 m",right,€50.00m,Bundesliga
868622,Taichi Fukui,2004,Central Midfield,"1,77 m",right,€1.50m,Bundesliga
45660,Eric-Maxim Choupo-Moting,1989,Centre-Forward,"1,91 m",right,€1.80m,Bundesliga
223967,Konrad Laimer,1997,Central Midfield,"1,80 m",right,€25.00m,Bundesliga
604320,Frans Krätzig,2003,Left-Back,"1,77 m",left,€1.50m,Bundesliga
639582,Tom Ritzy Hülsmann,2004,Goalkeeper,"2,05 m",right,€250k,Bundesliga
58358,Thomas Müller,1989,Second Striker,"1,85 m",right,€6.00m,Bundesliga
938146,Adam Aznou,2006,Left-Back,"1,78 m",left,€3.00m,Bundesliga
40680,Sven Ulreich,1988,Goalkeeper,"1,92 m",right,€500k,Bundesliga
132098,Harry Kane,1993,Centre-Forward,"1,88 m",right,€90.00m,Bundesliga
175722,Eric Dier,1994,Centre-Back,"1,91 m",right,€8.00m,Bundesliga
159471,Serge Gnabry,1995,Left Winger,"1,76 m",right,€35.00m,Bundesliga
468539,Daniel Peretz,2000,Goalkeeper,"1,90 m",right,€3.00m,Bundesliga
522242,Luca Denk,2003,Defensive Midfield,"1,85 m",right,€275k,Bundesliga
326031,Matthijs de Ligt,1999,Centre-Back,"1,89 m",right,€45.00m,Bundesliga
243714,Kingsley Coman,1996,Left Winger,"1,81 m",right,€35.00m,Bundesliga
801734,Mathys Tel,2005,Left Winger,"1,83 m",right,€30.00m,Bundesliga
161056,Joshua Kimmich,1995,Defensive Midfield,"1,77 m",right,€50.00m,Bundesliga
744729,Tarek Buchmann,2005,Centre-Back,"1,88 m",right,€500k,Bundesliga
580195,Jamal Musiala,2003,Attacking Midfield,"1,84 m",right,€140.00m,Bundesliga
190685,Bouna Sarr,1992,Right-Back,"1,78 m",right,€1.00m,Bundesliga
478573,Ryan Gravenberch,2002,Defensive Midfield,"1,90 m",right,€55.00m,Bundesliga
170986,Raphaël Guerreiro,1993,Left-Back,"1,70 m",left,€10.00m,Bundesliga
920283,Matteo Pérez Vinlöf,2005,Left-Back,"1,78 m",left,€1.00m,Bundesliga
713644,Bryan Zaragoza,2001,Left Winger,"1,64 m",right,€12.00m,Bundesliga
856274,Jonathan Asp-Jensen,2006,Attacking Midfield,"1,82 m",right,€1.50m,Bundesliga
353366,Benjamin Pavard,1996,Centre-Back,"1,86 m",right,€40.00m,Bundesliga
503482,Min-jae Kim,1996,Centre-Back,"1,90 m",right,€45.00m,Bundesliga
904974,Noël Aséko Nkili,2005,Defensive Midfield,"1,78 m",right,€900k,Bundesliga
17259,Manuel Neuer,1986,Goalkeeper,"1,93 m",right,€4.00m,Bundesliga
937713,Max Schmitt,2006,Goalkeeper,"1,89 m",right,€800k,Bundesliga
424204,Alphonso Davies,2000,Left-Back,"1,85 m",left,€50.00m,Bundesliga
192565,Leroy Sané,1996,Right Winger,"1,83 m",left,€45.00m,Bundesliga
792380,Aleksandar Pavlovic,2004,Defensive Midfield,"1,88 m",both,€50.00m,Bundesliga
707350,Max Scholze,2005,Right-Back,"1,84 m",right,€500k,Bundesliga
93707,Christian Günter,1993,Left-Back,"1,84 m",left,€4.00m,Bundesliga
527276,Kenneth Schmidt,2002,Centre-Back,"1,87 m",left,€1.50m,Bundesliga
526845,Noah Atubolu,2002,Goalkeeper,"1,90 m",right,€10.00m,Bundesliga
342039,Yannik Keitel,2000,Defensive Midfield,"1,86 m",both,€3.50m,Bundesliga
120205,Michael Gregoritsch,1994,Centre-Forward,"1,93 m",left,€6.00m,Bundesliga
584254,Maximilian Breunig,2000,Centre-Forward,"1,95 m",left,€2.00m,Bundesliga
720948,Mika Baur,2004,Left Winger,"1,72 m",both,€1.20m,Bundesliga
263380,Attila Szalai,1998,Centre-Back,"1,92 m",left,€2.00m,Bundesliga
143891,Maximilian Philipp,1994,Second Striker,"1,83 m",right,€1.00m,Bundesliga
55099,Nicolas Höfler,1990,Defensive Midfield,"1,81 m",right,€700k,Bundesliga
351071,Ryan Johansson,2001,Right-Back,"1,86 m",both,€250k,Bundesliga
413843,Keven Schlotterbeck,1997,Centre-Back,"1,88 m",left,€7.00m,Bundesliga
452477,Junior Adamu,2001,Centre-Forward,"1,83 m",right,€6.00m,Bundesliga
284769,Florian Müller,1997,Goalkeeper,"1,90 m",left,€1.20m,Bundesliga
608832,Merlin Röhl,2002,Attacking Midfield,"1,92 m",right,€12.00m,Bundesliga
548348,Kiliann Sildillia,2002,Right-Back,"1,86 m",right,€10.00m,Bundesliga
337036,Florent Muslija,1998,Left Winger,"1,72 m",right,€2.50m,Bundesliga
599419,Max Rosenfelder,2003,Centre-Back,"1,86 m",right,€4.00m,Bundesliga
225657,Philipp Lienhart,1996,Centre-Back,"1,89 m",right,€15.00m,Bundesliga
815078,Jordy Makengo,2001,Left-Back,"1,91 m",left,€3.00m,Bundesliga
120296,Benjamin Uphoff,1993,Goalkeeper,"1,92 m",right,€300k,Bundesliga
230818,Fabian Rüdlin,1997,Defensive Midfield,"1,71 m",right,€350k,Bundesliga
272587,Daniel-Kofi Kyereh,1996,Attacking Midfield,"1,79 m",right,€1.50m,Bundesliga
392163,Noah Weißhaupt,2001,Left Winger,"1,81 m",right,€3.50m,Bundesliga
124502,Matthias Ginter,1994,Centre-Back,"1,89 m",right,€8.00m,Bundesliga
248999,Lucas Höler,1994,Centre-Forward,"1,84 m",right,€3.50m,Bundesliga
332798,Roland Sallai,1997,Right Winger,"1,83 m",right,€13.00m,Bundesliga
