Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
917255,Kevin Wiethaup,2005,Attacking Midfield,"1,75 m",right,€150k,Bundesliga 2
309397,Lennart Grill,1999,Goalkeeper,"1,92 m",right,€450k,Bundesliga 2
341680,Athanasios Androutsos,1997,Right-Back,"1,82 m",right,€450k,Bundesliga 2
154819,Kwasi Wriedt,1994,Centre-Forward,"1,88 m",left,€250k,Bundesliga 2
605244,Emeka Oduah,2002,Right Winger,"1,92 m",right,€50k,Bundesliga 2
334238,Niklas Wiemann,1999,Centre-Back,"1,92 m",left,€250k,Bundesliga 2
88430,Timo Beermann,1990,Centre-Back,"1,88 m",left,€200k,Bundesliga 2
286593,Dave Gnaase,1996,Defensive Midfield,"1,79 m",both,€400k,Bundesliga 2
124187,Philipp Kühn,1992,Goalkeeper,"1,89 m",right,€250k,Bundesliga 2
149265,Paterson Chato,1996,Defensive Midfield,"1,86 m",left,€200k,Bundesliga 2
333239,Lukas Kunze,1998,Central Midfield,"1,91 m",right,€400k,Bundesliga 2
530298,Christian Conteh,1999,Right Winger,"1,82 m",right,€500k,Bundesliga 2
344600,Michaël Cuisance,1999,Central Midfield,"1,81 m",left,€3.50m,Bundesliga 2
381755,Henry Rorig,2000,Right-Back,"1,82 m",right,€225k,Bundesliga 2
457448,Daniel Adamczyk,2002,Goalkeeper,"1,88 m",right,€150k,Bundesliga 2
378874,Lex-Tyger Lobinger,1999,Centre-Forward,"1,92 m",right,€350k,Bundesliga 2
41458,Robert Tesche,1987,Central Midfield,"1,82 m",right,€200k,Bundesliga 2
414318,Charalambos Makridis,1996,Left Winger,"1,80 m",both,€400k,Bundesliga 2
364375,Oliver Wähling,1999,Attacking Midfield,"1,86 m",right,€125k,Bundesliga 2
189912,Thomas Goiginger,1993,Left Winger,"1,81 m",right,€400k,Bundesliga 2
187097,Budu Zivzivadze,1994,Centre-Forward,"1,89 m",both,€1.80m,Bundesliga 2
185427,Nicolai Rapp,1996,Defensive Midfield,"1,86 m",right,€1.00m,Bundesliga 2
1045852,Louey Ben Farhat,2006,Attacking Midfield,"1,75 m",right,,Bundesliga 2
49730,Sebastian Jung,1990,Right-Back,"1,79 m",right,€300k,Bundesliga 2
604358,David Herold,2003,Left-Back,"1,85 m",left,€1.50m,Bundesliga 2
321048,Kelvin Arase,1999,Right Winger,"1,72 m",both,€300k,Bundesliga 2
1045857,Mateo Kritzer,2006,Defensive Midfield,"1,82 m",right,,Bundesliga 2
251295,Dzenis Burnic,1998,Right Midfield,"1,81 m",left,€1.20m,Bundesliga 2
307509,Christoph Kobald,1997,Centre-Back,"1,86 m",both,€600k,Bundesliga 2
43984,Daniel Brosinski,1988,Right-Back,"1,78 m",right,-,Bundesliga 2
229176,Fabian Schleusener,1991,Centre-Forward,"1,86 m",both,€500k,Bundesliga 2
503160,Paul Nebel,2002,Attacking Midfield,"1,69 m",both,€7.00m,Bundesliga 2
923611,Ali-Eren Ersungur,2005,Attacking Midfield,"1,85 m",right,€200k,Bundesliga 2
192191,Kai Eisele,1995,Goalkeeper,"1,90 m",both,€150k,Bundesliga 2
927016,Luis Dettling,2005,Attacking Midfield,"1,83 m",both,€10k,Bundesliga 2
94192,Patrick Drewes,1993,Goalkeeper,"1,94 m",right,€1.00m,Bundesliga 2
48298,Lars Stindl,1988,Attacking Midfield,"1,81 m",right,-,Bundesliga 2
594655,Marcel Beifus,2002,Centre-Back,"1,87 m",right,€2.00m,Bundesliga 2
273904,Leon Jensen,1997,Central Midfield,"1,75 m",both,€1.00m,Bundesliga 2
77108,Jérôme Gondorf,1988,Defensive Midfield,"1,76 m",right,-,Bundesliga 2
283286,Robin Bormuth,1995,Centre-Back,"1,90 m",right,€600k,Bundesliga 2
829267,Stefano Marino,2004,Centre-Forward,"1,86 m",,€150k,Bundesliga 2
927017,Efe Kaan Sihlaroglu,2005,Central Midfield,"1,78 m",,€150k,Bundesliga 2
692148,Tim Rossmann,2003,Left Winger,"1,83 m",left,€1.00m,Bundesliga 2
112617,Philip Heise,1991,Left-Back,"1,84 m",left,€300k,Bundesliga 2
156715,Marco Thiede,1992,Right-Back,"1,78 m",right,€300k,Bundesliga 2
729155,Eren Öztürk,2004,Attacking Midfield,"1,65 m",right,€200k,Bundesliga 2
605268,Igor Matanovic,2003,Centre-Forward,"1,94 m",right,€8.00m,Bundesliga 2
131967,Daniel O'Shaughnessy,1994,Centre-Back,"1,90 m",left,€300k,Bundesliga 2
152435,Marcel Franke,1993,Centre-Back,"1,93 m",right,€700k,Bundesliga 2
829299,Max Weiß,2004,Goalkeeper,"1,90 m",,€2.00m,Bundesliga 2
119581,Marvin Wanitzek,1993,Central Midfield,"1,79 m",right,€1.20m,Bundesliga 2
1085900,Rafael Pinto Pedrosa,2007,Right-Back,"1,80 m",right,€350k,Bundesliga 2
315332,Aymen Barkok,1998,Attacking Midfield,"1,89 m",right,€700k,Bundesliga 2
685680,Gustav Christensen,2004,Left Winger,"1,78 m",right,€500k,Bundesliga 2
203123,Haris Tabakovic,1994,Centre-Forward,"1,94 m",right,€3.00m,Bundesliga 2
787152,Veit Stange,2004,Defensive Midfield,"1,88 m",right,€150k,Bundesliga 2
553282,Tjark Ernst,2003,Goalkeeper,"1,93 m",both,€2.50m,Bundesliga 2
789252,Bence Dárdai,2006,Attacking Midfield,"1,89 m",right,€6.00m,Bundesliga 2
914720,Tim Hoffmann,2005,Centre-Back,"1,84 m",left,€275k,Bundesliga 2
279009,Marco Richter,1997,Attacking Midfield,"1,76 m",right,€2.00m,Bundesliga 2
871837,Bradley Ibrahim,2004,Defensive Midfield,"1,85 m",,€400k,Bundesliga 2
432281,Márton Dárdai,2002,Centre-Back,"1,88 m",left,€2.50m,Bundesliga 2
471936,Oliver Christensen,1999,Goalkeeper,"1,90 m",right,€1.50m,Bundesliga 2
152963,Florian Niederlechner,1990,Centre-Forward,"1,87 m",right,€500k,Bundesliga 2
93869,Philip Sprint,1993,Goalkeeper,"1,96 m",right,-,Bundesliga 2
227102,Fabian Reese,1997,Left Winger,"1,89 m",right,€5.00m,Bundesliga 2
258883,Jonjoe Kenny,1997,Right-Back,"1,76 m",right,€2.50m,Bundesliga 2
371142,Myziane Maolida,1999,Left Winger,"1,81 m",right,€900k,Bundesliga 2
193012,Nader Jindaoui,1996,Right Winger,"1,72 m",left,€200k,Bundesliga 2
147359,Jeremy Dudziak,1995,Left-Back,"1,76 m",left,€750k,Bundesliga 2
300508,Palkó Dárdai,1999,Right Winger,"1,80 m",left,€800k,Bundesliga 2
86916,Toni Leistner,1990,Centre-Back,"1,90 m",right,€300k,Bundesliga 2
328264,Smail Prevljak,1995,Centre-Forward,"1,87 m",right,€700k,Bundesliga 2
678088,Luca Wollschläger,2003,Centre-Forward,"1,95 m",both,€125k,Bundesliga 2
815180,Robert Kwasigroch,2004,Goalkeeper,"1,94 m",left,€200k,Bundesliga 2
