Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
435587,Jonatan Braut Brunes,2000,Centre-Forward,"1,88 m",left,€900k,Belgian Pro League
285322,Federico Ricca,1994,Centre-Back,"1,79 m",left,€1.50m,Belgian Pro League
655009,Richie Sagrado,2004,Right-Back,"1,82 m",right,€2.00m,Belgian Pro League
547889,Oregan Ravet,2001,Goalkeeper,"1,89 m",,€50k,Belgian Pro League
823584,Manuel Osifo,2003,Defensive Midfield,"1,82 m",right,€600k,Belgian Pro League
707809,Joël Schingtienne,2002,Centre-Back,"1,88 m",right,€2.00m,Belgian Pro League
565428,Alexandro Calut,2003,Left-Back,"1,80 m",left,€400k,Belgian Pro League
429921,Jo Gilis,2000,Attacking Midfield,"1,73 m",right,-,Belgian Pro League
733309,Takahiro Akimoto,1998,Left-Back,"1,70 m",left,€1.50m,Belgian Pro League
580434,Tobe Leysen,2002,Goalkeeper,"1,89 m",left,€3.50m,Belgian Pro League
378463,Franco Russo,1994,Centre-Back,"1,86 m",right,€900k,Belgian Pro League
394903,Maxence Prévot,1997,Goalkeeper,"1,87 m",right,€500k,Belgian Pro League
1200400,Davis Opoku,2007,Right-Back,,,,Belgian Pro League
206717,Eduard Sobol,1995,Left-Back,"1,86 m",left,€1.20m,Belgian Pro League
137326,Hendrik Van Crombrugge,1993,Goalkeeper,"1,87 m",left,€2.00m,Belgian Pro League
534435,Joseph Paintsil,1998,Right Winger,"1,69 m",right,€10.00m,Belgian Pro League
961054,Matthias Pieklak,2006,Goalkeeper,"1,95 m",,€350k,Belgian Pro League
912436,Noah Adedeji-Sternberg,2005,Left Winger,"1,82 m",right,€1.80m,Belgian Pro League
671682,Thomas Claes,2004,Central Midfield,"1,81 m",right,€500k,Belgian Pro League
749552,Alieu Fadera,2001,Left Winger,"1,82 m",right,€5.00m,Belgian Pro League
565429,Vic Chambaere,2003,Goalkeeper,"1,91 m",right,€300k,Belgian Pro League
493003,Daniel Muñoz,1996,Right-Back,"1,81 m",right,€25.00m,Belgian Pro League
673382,Yira Sor,2000,Left Winger,"1,74 m",right,€5.00m,Belgian Pro League
217879,Patrik Hrosovsky,1992,Central Midfield,"1,73 m",right,€3.00m,Belgian Pro League
909737,Matías Galarza,2002,Defensive Midfield,"1,80 m",right,€6.00m,Belgian Pro League
469718,Gerardo Arteaga,1998,Left-Back,"1,75 m",left,€5.00m,Belgian Pro League
834397,Mike Penders,2005,Goalkeeper,"2,00 m",left,€5.00m,Belgian Pro League
997474,Josue Kongolo,2006,Centre-Back,"1,84 m",right,€1.00m,Belgian Pro League
129586,Joris Kayembe,1994,Left-Back,"1,80 m",left,€2.50m,Belgian Pro League
678100,Aziz Ouattara,2001,Defensive Midfield,"1,88 m",right,€2.00m,Belgian Pro League
