Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
1036451,Álvaro Killane,2004,Goalkeeper,"1,86 m",right,,La Liga
282421,Javi Muñoz,1995,Central Midfield,"1,77 m",right,€3.00m,La Liga
215099,Daley Sinkgraven,1995,Left-Back,"1,79 m",left,€700k,La Liga
203516,Nuke Mfulu,1994,Defensive Midfield,"1,83 m",right,€700k,La Liga
1210422,Aboubacar Bassinga,2005,Central Midfield,,left,€100k,La Liga
749978,Ale Gorrin,2002,Goalkeeper,,right,,La Liga
581781,Enzo Loiodice,2000,Central Midfield,"1,77 m",left,€2.00m,La Liga
531062,Fabio González,1997,Central Midfield,"1,76 m",right,€500k,La Liga
940462,Pau Ferrer,2003,Centre-Forward,,left,€150k,La Liga
513970,Julián Araujo,2001,Right-Back,"1,76 m",right,€10.00m,La Liga
588426,Saúl Coco,1999,Centre-Back,"1,87 m",right,€14.00m,La Liga
603940,Marvin Park,2000,Right-Back,"1,77 m",right,€2.00m,La Liga
237617,Cristian Herrera,1991,Centre-Forward,"1,82 m",both,€300k,La Liga
153238,Jonathan Viera,1989,Attacking Midfield,"1,71 m",right,€700k,La Liga
913955,Yadam Santana,2002,Attacking Midfield,,right,-,La Liga
282672,Benito Ramírez,1995,Left Winger,"1,79 m",left,€800k,La Liga
566574,Kirian Rodríguez,1996,Attacking Midfield,"1,78 m",right,€12.00m,La Liga
120095,José Campaña,1993,Central Midfield,"1,79 m",right,€1.30m,La Liga
617060,Mika Mármol,2001,Centre-Back,"1,81 m",left,€12.00m,La Liga
678406,Sergi Cardona,1999,Left-Back,"1,86 m",both,€7.00m,La Liga
355689,Sory Kaba,1995,Centre-Forward,"1,91 m",right,€1.00m,La Liga
1146029,Juanma Herzog,2004,Centre-Back,"1,86 m",right,€1.00m,La Liga
510396,Alex Suárez,1993,Centre-Back,"1,80 m",right,€1.00m,La Liga
668547,Máximo Perrone,2003,Defensive Midfield,"1,77 m",left,€9.00m,La Liga
1011316,Gabriel Palmero,2002,Left-Back,,,€50k,La Liga
733576,Alberto Moleiro,2003,Attacking Midfield,"1,71 m",right,€25.00m,La Liga
1019408,Iñaki González,2004,Central Midfield,"1,83 m",right,€100k,La Liga
534379,Pejiño,1996,Left Winger,"1,78 m",left,€1.00m,La Liga
443222,Marc Cardona,1995,Centre-Forward,"1,82 m",right,€1.20m,La Liga
390823,Eric Curbelo,1994,Centre-Back,"1,80 m",right,€800k,La Liga
417913,Álvaro Valles,1997,Goalkeeper,"1,91 m",right,€3.00m,La Liga
199369,Sandro Ramírez,1995,Centre-Forward,"1,74 m",right,€2.50m,La Liga
284430,Aarón Escandell,1995,Goalkeeper,"1,84 m",right,€1.00m,La Liga
223725,Munir El Haddadi,1995,Right Winger,"1,77 m",left,€2.00m,La Liga
230222,Álvaro Lemos,1993,Right-Back,"1,77 m",right,€700k,La Liga
